Game_ID,Version,Result,Player_Score,Dealer_Score,Delta_Avg,Time_Taken
1,v_0_1,1,2876,3131,535.4498888888891,0.8162510395050049
2,v_0_1,1,4829,6076,453.5159999999999,0.8836302757263184
3,v_0_1,1,7000,7092,168.75146153846134,0.7859342098236084
4,v_0_1,1,3404,6102,181.6773999999999,0.9037470817565918
5,v_0_1,0,6643,5591,220.85521428571445,0.8293650150299072
6,v_0_1,1,2271,5810,217.55578571428572,1.0362188816070557
7,v_0_1,0,1680,1604,-79.72681818181822,0.9776501655578613
8,v_0_1,1,2535,3845,345.5463333333334,1.0433518886566162
9,v_0_1,1,3372,4926,632.5999999999999,0.9830331802368164
10,v_0_1,1,1974,3998,667.3097142857143,0.644679069519043
11,v_0_1,1,2550,5803,347.5325555555557,0.8299739360809326
12,v_0_1,1,3441,5854,663.0467692307694,0.7068281173706055
13,v_0_1,1,1600,1605,155.5425999999999,0.9306290149688721
14,v_0_1,1,3931,5536,382.4623846153846,0.9094908237457275
15,v_0_1,0,3381,1607,193.0158571428572,0.6324670314788818
16,v_0_1,0,4270,286,399.2342000000003,0.47432398796081543
17,v_0_1,0,4831,1607,-198.6777500000001,1.0744590759277344
18,v_0_1,1,2260,2666,183.1494,1.0164971351623535
19,v_0_1,0,7387,5449,321.04699999999997,0.8495039939880371
20,v_0_1,1,4032,6393,41.34946153846151,0.9596548080444336
21,v_0_1,0,5031,4755,350.68955555555544,0.9061360359191895
22,v_0_1,1,2272,6680,186.39,0.9847984313964844
23,v_0_1,0,7441,5970,354.3507692307692,0.8999958038330078
24,v_0_1,0,7190,6472,327.22469230769235,0.8694980144500732
25,v_0_1,0,3991,2292,192.5252222222224,0.8173692226409912
26,v_0_1,1,5035,6039,505.7191428571428,0.91013503074646
27,v_0_1,0,4090,3118,103.49288888888886,0.8100097179412842
28,v_0_1,1,3969,5308,378.65450000000004,0.9214992523193359
29,v_0_1,1,5203,6358,755.4197692307691,0.8707149028778076
30,v_0_1,0,2745,1609,220.77437500000002,0.7206246852874756
31,v_0_1,0,3855,3119,-47.14690000000005,0.8902840614318848
32,v_0_1,1,2596,5748,73.75900000000019,0.9768147468566895
33,v_0_1,1,5472,5967,44.97799999999997,0.9132559299468994
34,v_0_1,1,1904,5319,188.9097857142858,0.9550509452819824
35,v_0_1,1,3163,4130,509.1182727272728,0.977550745010376
36,v_0_1,1,4373,5818,256.627,0.7317371368408203
37,v_0_1,0,6194,3024,-185.07157142857136,0.9516558647155762
38,v_0_1,1,2480,5187,157.36389999999997,0.9021902084350586
39,v_0_1,1,3542,7091,-157.14930769230753,1.0181262493133545
40,v_0_1,1,4204,6186,650.4213333333335,0.7309489250183105
41,v_0_1,1,4350,6693,86.22215384615394,0.9210460186004639
42,v_0_1,1,3292,6023,739.2617857142857,0.918773889541626
43,v_0_1,1,2659,4285,703.9188888888889,0.9402432441711426
44,v_0_1,0,6235,5415,55.67030769230776,0.9649989604949951
45,v_0_1,0,4790,3304,83.51524999999992,0.7406840324401855
46,v_0_1,1,2477,7112,197.91333333333347,0.8156061172485352
47,v_0_1,1,2366,6847,246.32300000000015,0.859044075012207
48,v_0_1,1,3492,6744,339.55870000000016,0.8939230442047119
49,v_0_1,0,2988,1602,443.2407777777778,0.8153700828552246
50,v_0_1,0,6680,5317,-127.62526666666677,0.9597349166870117
51,v_0_1,1,2511,4059,29.92672727272727,0.9841179847717285
52,v_0_1,0,6280,1970,54.61927272727276,0.986346960067749
53,v_0_1,1,6768,6888,379.297076923077,0.8600571155548096
54,v_0_1,1,5347,6679,-85.90813333333317,0.936453104019165
55,v_0_1,1,2562,6032,229.02816666666664,1.0220122337341309
56,v_0_1,1,6266,6679,237.582923076923,0.9589779376983643
57,v_0_1,1,3718,7092,279.0796153846154,0.9564158916473389
58,v_0_1,0,4881,2966,-101.93672727272737,0.9790151119232178
59,v_0_1,1,1600,5196,202.0146666666666,0.826096773147583
60,v_0_1,1,3875,5768,22.353181818181714,0.9945447444915771
61,v_0_1,1,6442,6811,489.82900000000006,0.7827329635620117
62,v_0_1,1,1632,3154,238.58329999999995,1.0210418701171875
63,v_0_1,0,3775,1608,-27.514666666666546,1.066748857498169
64,v_0_1,1,1937,6812,175.46470000000005,0.9112908840179443
65,v_0_1,0,2519,1608,500.97327272727273,1.1873290538787842
66,v_0_1,0,6188,5641,126.6518888888887,0.8407871723175049
67,v_0_1,1,6622,7036,-119.3366153846155,0.9445817470550537
68,v_0_1,1,6202,6420,255.66941666666673,0.9619178771972656
69,v_0_1,1,2203,5325,685.3223571428571,1.0199060440063477
70,v_0_1,1,2723,6197,261.3617777777779,0.8102049827575684
71,v_0_1,0,4198,306,-18.332000000000253,0.9732327461242676
72,v_0_1,1,3891,5747,260.57949999999994,0.9147360324859619
73,v_0_1,1,4876,5803,169.2860769230768,0.8754432201385498
74,v_0_1,0,7236,6826,81.90014285714275,0.9698429107666016
75,v_0_1,1,2602,5854,559.4757142857143,0.7838737964630127
76,v_0_1,1,5475,6715,13.545428571428374,0.9102022647857666
77,v_0_1,1,4021,6023,81.87158333333325,0.9813220500946045
78,v_0_1,1,5733,5810,250.32499999999993,0.9425561428070068
79,v_0_1,1,2884,7035,229.8036153846153,1.0321221351623535
80,v_0_1,0,3996,3087,36.00023076923089,1.038973331451416
81,v_0_1,1,2601,3164,278.2733750000003,0.729640007019043
82,v_0_1,0,1894,1608,52.16330000000028,0.8961920738220215
83,v_0_1,0,4750,3646,117.35944444444436,0.8158960342407227
84,v_0_1,1,2471,4711,397.3732857142858,0.6484928131103516
85,v_0_1,1,2561,7057,-30.655916666666826,0.9950671195983887
86,v_0_1,0,6561,6022,-130.63208333333355,1.0772268772125244
87,v_0_1,0,6394,5414,-7.4495384615385,0.9510049819946289
88,v_0_1,1,2520,5801,313.1862142857145,1.0443980693817139
89,v_0_1,0,6572,5442,25.866571428571564,1.035170078277588
90,v_0_1,1,1602,6358,549.4869000000001,0.917086124420166
91,v_0_1,1,3663,6555,257.28415384615374,0.9619040489196777
92,v_0_1,0,6980,3198,0.9018333333329641,0.950538158416748
93,v_0_1,1,5580,6102,-161.9131818181817,0.9894099235534668
94,v_0_1,0,3378,259,121.86809999999996,0.9094080924987793
95,v_0_1,0,4354,3315,372.2208571428572,0.9660627841949463
96,v_0_1,0,3284,1609,201.7909090909093,0.982647180557251
97,v_0_1,1,2368,5976,407.6026363636363,0.9822793006896973
98,v_0_1,0,7264,6021,229.2082142857145,0.8678989410400391
99,v_0_1,1,4086,5223,1.991076923077099,0.9874899387359619
100,v_0_1,1,1746,7222,313.43858333333316,1.0515708923339844
101,v_0_1,1,4062,5818,56.77546153846162,1.0416531562805176
102,v_0_1,1,1612,3129,274.8764444444446,0.8766689300537109
103,v_0_1,1,3631,6022,890.7762142857144,0.82145094871521
104,v_0_1,1,2209,4789,541.5880000000002,0.9554212093353271
105,v_0_1,1,5140,5379,-109.56653846153849,1.0406088829040527
106,v_0_1,1,3433,6714,616.4542857142858,0.8260529041290283
107,v_0_1,1,1840,2780,186.9845454545457,0.996668815612793
108,v_0_1,1,2491,6130,74.45553846153854,1.0268499851226807
109,v_0_1,1,2560,4649,343.371625,0.7367160320281982
110,v_0_1,0,6931,5635,288.46769230769246,0.887077808380127
111,v_0_1,1,1716,4216,363.06325,1.0293009281158447
112,v_0_1,0,4937,1602,-29.41354545454541,1.1530630588531494
113,v_0_1,1,4254,6067,565.608357142857,0.9089772701263428
114,v_0_1,0,4475,2614,186.60381818181838,0.9927659034729004
115,v_0_1,1,4102,6352,703.6110000000002,0.8347630500793457
116,v_0_1,1,751,2858,434.6261111111114,0.8891811370849609
117,v_0_1,1,4313,6021,334.6823333333333,0.8256931304931641
118,v_0_1,0,3581,1605,186.0600000000001,0.8339049816131592
119,v_0_1,0,3912,1609,-152.6755454545454,0.9829308986663818
120,v_0_1,0,3781,2692,327.3863333333331,0.5578610897064209
121,v_0_1,1,4294,6560,35.926307692307546,0.9149446487426758
122,v_0_1,1,215,6068,288.91779999999983,0.8925061225891113
123,v_0_1,1,3329,7217,178.13540000000012,0.9278969764709473
124,v_0_1,0,6785,5988,-241.89669230769243,1.0289909839630127
125,v_0_1,1,2514,3821,559.1347142857143,0.7105860710144043
126,v_0_1,1,2671,4981,271.2535384615384,0.9945440292358398
127,v_0_1,1,2208,4427,298.51239999999996,0.8988001346588135
128,v_0_1,0,6247,3317,-247.94949999999992,1.0305640697479248
129,v_0_1,1,3781,6806,-135.7453846153848,1.0300979614257812
130,v_0_1,0,3480,1609,364.056,0.9035141468048096
131,v_0_1,1,3333,4437,216.77370000000002,0.9185280799865723
132,v_0_1,1,4051,6294,189.15992307692292,1.024317979812622
133,v_0_1,1,6421,7147,256.8422727272729,0.9881448745727539
134,v_0_1,1,4285,5634,176.5003571428572,0.995811939239502
135,v_0_1,1,6633,6716,358.1375384615382,0.876863956451416
136,v_0_1,1,3590,6351,141.36708333333328,1.0196051597595215
137,v_0_1,1,4946,6194,46.52707692307698,0.9951491355895996
138,v_0_1,1,4440,5626,-114.37813333333345,0.947761058807373
139,v_0_1,1,2846,7112,1372.949076923077,0.693047046661377
140,v_0_1,1,2311,5916,1033.655,1.0106728076934814
141,v_0_1,1,3582,5536,549.5399285714284,0.8895092010498047
142,v_0_1,0,6442,5985,241.59014285714292,0.8759899139404297
143,v_0_1,0,6452,5537,466.24206666666686,0.8631589412689209
144,v_0_1,0,6809,5627,83.32842857142843,0.9685449600219727
145,v_0_1,1,2538,5810,399.37585714285717,0.9525511264801025
146,v_0_1,1,6938,7148,506.71330769230775,0.8846161365509033
147,v_0_1,0,4552,3294,95.9703000000001,0.9057471752166748
148,v_0_1,1,5344,5581,62.58985714285719,0.9624290466308594
149,v_0_1,1,2159,6067,256.1584285714286,1.0468878746032715
150,v_0_1,0,6319,2714,231.01680000000005,0.8920691013336182
151,v_0_1,0,4728,4051,290.2832727272729,0.9816093444824219
152,v_0_1,1,3923,6232,-0.40761538461534796,0.9520668983459473
153,v_0_1,0,2784,1605,438.11377777777795,0.8240451812744141
154,v_0_1,1,1860,7091,186.32578571428584,1.018312931060791
