Game_ID,Version,Result,Player_Score,Dealer_Score,Delta_Avg,Time_Taken
61,v_0_3,1,2520,6812,199.16629012478367,0.8357911109924316
62,v_0_3,0,3689,1605,207.9296191590591,1.0804681777954102
63,v_0_3,1,3929,5087,462.98554693739084,0.7414669990539551
64,v_0_3,1,5452,5979,314.4140245583562,0.4764559268951416
65,v_0_3,1,1718,5977,365.1556304999184,0.5481069087982178
66,v_0_3,0,3866,298,388.11489434376574,1.4224188327789307
67,v_0_3,1,3559,4974,67.95602886779385,0.8228628635406494
68,v_0_3,1,2542,6721,691.6574229638989,1.2357776165008545
69,v_0_3,0,3692,3238,313.9955023033585,0.7904839515686035
70,v_0_3,1,3394,5847,410.09785662587757,0.501107931137085
71,v_0_3,0,3625,3152,275.5823290930992,0.615875244140625
72,v_0_3,1,6307,6394,-77.91043522289573,0.8392040729522705
73,v_0_3,0,4446,3263,84.5348259261129,0.620265007019043
74,v_0_3,0,3768,1602,142.95729084581285,1.0527970790863037
75,v_0_3,1,1689,5756,104.74911476926013,1.3142168521881104
76,v_0_3,1,1640,2987,254.41923875928947,0.9712669849395752
77,v_0_3,0,4051,2765,193.11861810008662,1.35658597946167
78,v_0_3,1,2725,5969,-45.83434239574277,0.964918851852417
79,v_0_3,0,6636,3262,69.5987079432407,0.7758898735046387
80,v_0_3,0,2733,2692,115.20118136819602,1.2687580585479736
81,v_0_3,1,3448,4867,422.50066992804847,0.6373989582061768
82,v_0_3,1,1944,6721,305.2660309214884,0.5212252140045166
83,v_0_3,0,3434,1605,158.7721368461703,0.7907929420471191
84,v_0_3,1,3538,6680,-46.061593037308704,0.4524269104003906
85,v_0_3,1,3326,5581,274.03727134148505,0.4571058750152588
86,v_0_3,0,4443,1601,264.01560723916447,0.45053815841674805
87,v_0_3,1,4269,6365,114.46391998590146,0.7593579292297363
88,v_0_3,1,3642,5113,72.27250246249578,0.6122992038726807
89,v_0_3,1,3700,4569,-27.727231701386792,0.6658308506011963
90,v_0_3,0,6861,5774,195.12589678135006,0.5512793064117432
91,v_0_3,1,2734,5591,701.6175598197099,0.7504949569702148
92,v_0_3,1,2501,5581,538.6614187789062,0.8459320068359375
93,v_0_3,1,6582,7222,420.93650219220996,0.4510838985443115
94,v_0_3,1,1155,5968,664.4481041597046,0.4530491828918457
95,v_0_3,1,5262,5985,255.77206766905502,0.4772341251373291
96,v_0_3,1,1851,4426,271.21383209265576,0.7656590938568115
97,v_0_3,1,2551,5583,497.81227277728283,0.47777795791625977
98,v_0_3,0,5098,2833,156.33708166113553,0.46356201171875
99,v_0_3,1,4017,6715,769.5361101387098,0.5277330875396729
100,v_0_3,0,4758,1609,163.7626699304611,0.6202828884124756
101,v_0_3,0,6842,6104,-82.05039113586831,0.837878942489624
102,v_0_3,1,4173,4206,164.03700032192552,1.0120618343353271
103,v_0_3,1,3601,6023,307.37586543133546,0.5348069667816162
104,v_0_3,1,4554,5086,-121.39267794726534,0.7657101154327393
105,v_0_3,1,2668,5765,303.2531916690723,0.5379321575164795
106,v_0_3,0,4166,3263,319.07953989107193,0.7518270015716553
107,v_0_3,1,4063,6075,552.615619704485,0.7475590705871582
108,v_0_3,1,5777,6883,-166.2072514878937,0.45047497749328613
