Game_ID,Version,Result,Player_Score,Dealer_Score,Delta_Avg,Time_Taken
1,v_1_1_p07,1,4465,5889,-6.742810172496121,0.05643868446350098
2,v_1_1_p07,1,3399,6038,15.037096203305577,0.0336759090423584
3,v_1_1_p07,1,3406,6365,11.930077689745797,0.06667327880859375
4,v_1_1_p07,0,5250,4746,-6.540076418988426,0.018289804458618164
5,v_1_1_p07,0,3653,3275,11.224831303627713,0.019523143768310547
6,v_1_1_p07,0,1868,1607,11.776389580291845,0.054064273834228516
7,v_1_1_p07,0,6373,5847,9.877888666903196,0.03153276443481445
8,v_1_1_p07,1,3796,5803,39.28926434421683,0.03262901306152344
9,v_1_1_p07,1,1642,6763,6.610582835942616,0.034822940826416016
10,v_1_1_p07,0,6227,3296,-2.619544944548565,0.08720088005065918
11,v_1_1_p07,0,5100,3998,21.356461540492496,0.01716017723083496
12,v_1_1_p07,0,3508,2810,11.981098082885676,0.051346778869628906
13,v_1_1_p07,0,4120,1605,0.7528579020020771,0.13565611839294434
14,v_1_1_p07,0,4442,1608,2.6776220515764186,0.11146116256713867
15,v_1_1_p07,0,7172,6805,23.587339270460056,0.012299060821533203
16,v_1_1_p07,1,6379,6806,18.158367249746387,0.02761077880859375
17,v_1_1_p07,1,4008,5599,5.62271382224399,0.05704379081726074
18,v_1_1_p07,0,5977,3029,2.344287101746378,0.14434576034545898
19,v_1_1_p07,0,3837,3434,11.921950283101893,0.11180591583251953
20,v_1_1_p07,1,2646,3231,4.54579691894767,0.05001187324523926
21,v_1_1_p07,0,3547,242,-9.170047719168995,0.09480690956115723
22,v_1_1_p07,0,6567,1607,1.984421173668873,0.03551220893859863
23,v_1_1_p07,1,287,2672,41.10383536103241,0.10864782333374023
24,v_1_1_p07,0,5096,2804,2.124896683553667,0.1031351089477539
25,v_1_1_p07,1,6369,7015,18.43076199303507,0.026672840118408203
26,v_1_1_p07,1,3696,5526,35.90761319852254,0.04124307632446289
27,v_1_1_p07,0,3689,655,16.149271170967783,0.058947086334228516
28,v_1_1_p07,0,4915,2536,13.766277351317374,0.012757062911987305
29,v_1_1_p07,1,4242,6939,-11.456660167017144,0.04709506034851074
30,v_1_1_p07,0,3334,1604,7.628713803830544,0.08816885948181152
31,v_1_1_p07,1,3494,6393,8.908025968444724,0.10492968559265137
32,v_1_1_p07,1,5213,6066,20.07367982850851,0.020166873931884766
33,v_1_1_p07,0,6450,4951,9.421007032653334,0.01729106903076172
34,v_1_1_p07,0,3730,1609,6.345770364657113,0.03706812858581543
35,v_1_1_p07,1,2545,5967,36.61575974611107,0.04340791702270508
36,v_1_1_p07,0,5973,5591,33.590498684051916,0.023086071014404297
37,v_1_1_p07,0,7329,6203,-0.9038411528338031,0.037706851959228516
38,v_1_1_p07,1,4029,5187,28.647486389100663,0.057478904724121094
39,v_1_1_p07,1,6424,6798,14.788949784871749,0.029153823852539062
40,v_1_1_p07,0,6629,5766,1.8058547614355058,0.030656099319458008
41,v_1_1_p07,0,6745,6498,-19.48607074821061,0.06297898292541504
42,v_1_1_p07,1,3383,6799,0.44329609879945664,0.04387211799621582
43,v_1_1_p07,1,5186,6186,15.824138422124381,0.06713199615478516
44,v_1_1_p07,1,1893,4000,29.575667088536633,0.18920588493347168
45,v_1_1_p07,0,1834,1602,39.660543394826824,0.038042306900024414
46,v_1_1_p07,1,2629,3033,29.432028355372566,0.05495572090148926
47,v_1_1_p07,1,2532,2887,29.934652263028454,0.17538976669311523
48,v_1_1_p07,1,2048,6074,48.18790977636008,0.019004344940185547
49,v_1_1_p07,0,6766,5802,-0.19191202821910128,0.13543295860290527
50,v_1_1_p07,1,3456,5422,3.379880792025366,0.25038599967956543
51,v_1_1_p07,1,6359,6714,31.98381505449834,0.05664324760437012
52,v_1_1_p07,1,170,4704,32.55480558526048,0.06971311569213867
53,v_1_1_p07,1,3716,6554,22.512469580165213,0.03583407402038574
54,v_1_1_p07,0,6021,2766,3.603011505174291,0.060746192932128906
55,v_1_1_p07,1,2642,4877,-2.033341839356179,0.039418935775756836
56,v_1_1_p07,1,1417,5363,29.61373022919229,0.018976926803588867
57,v_1_1_p07,0,4527,1898,7.501548538129271,0.06759023666381836
58,v_1_1_p07,0,3986,78,1.6765006495535233,0.1294231414794922
59,v_1_1_p07,1,4426,4647,3.870346365278023,0.1427910327911377
60,v_1_1_p07,1,4535,6358,-2.1396996201920304,0.16306209564208984
61,v_1_1_p07,1,6385,6687,-4.255446597912625,0.0650339126586914
62,v_1_1_p07,1,5293,6315,14.90116851352282,0.017972946166992188
63,v_1_1_p07,1,5157,6350,-3.14434546131103,0.05314207077026367
64,v_1_1_p07,1,1679,5846,5.494083702149975,0.23055315017700195
65,v_1_1_p07,1,5030,5626,7.309778106875169,0.023936033248901367
66,v_1_1_p07,1,3408,5372,7.4130793571198454,0.041194915771484375
67,v_1_1_p07,0,3554,3283,20.646065986437996,0.05274605751037598
68,v_1_1_p07,0,3367,1607,-10.470762342530564,0.07384204864501953
69,v_1_1_p07,0,2500,438,8.58807946210159,0.05544114112854004
70,v_1_1_p07,1,4662,5910,9.919588500318078,0.09814691543579102
71,v_1_1_p07,0,3570,1608,-0.4831260397694687,0.02087998390197754
72,v_1_1_p07,0,5433,4321,-3.270908512107991,0.039537906646728516
73,v_1_1_p07,0,6849,5334,-10.035306499690812,0.04047822952270508
74,v_1_1_p07,1,4985,6742,29.67968039067386,0.03879213333129883
75,v_1_1_p07,1,3508,6679,-6.499606752743615,0.06096982955932617
76,v_1_1_p07,0,3697,2911,-0.518290949812183,0.030717849731445312
77,v_1_1_p07,1,4946,6386,-2.1857925956471718,0.10489702224731445
78,v_1_1_p07,1,4495,6196,14.456813811265489,0.05911874771118164
79,v_1_1_p07,1,5435,5861,49.02915834764763,0.026736974716186523
80,v_1_1_p07,1,1929,3274,27.32684193679013,0.11817002296447754
81,v_1_1_p07,0,6800,2234,12.939421402997604,0.014671087265014648
82,v_1_1_p07,0,3902,3241,0.961962832215823,0.14256000518798828
83,v_1_1_p07,1,3403,6031,-1.0760443314599872,0.04218006134033203
84,v_1_1_p07,0,5010,3603,-8.100469999177577,0.049957990646362305
85,v_1_1_p07,1,4351,6238,8.420294540378537,0.03917694091796875
86,v_1_1_p07,1,3607,5097,2.826800365447,0.0639638900756836
87,v_1_1_p07,1,4190,4967,21.533982226519957,0.015590190887451172
88,v_1_1_p07,0,6469,1600,-12.155221869690353,0.05409407615661621
89,v_1_1_p07,1,1808,5086,22.001103221815633,0.03319096565246582
90,v_1_1_p07,1,3783,5811,17.455702974336738,0.11577677726745605
91,v_1_1_p07,0,3683,2726,-2.62322289918107,0.050334930419921875
