Game_ID,Version,Result,Player_Score,Dealer_Score,Delta_Avg,Time_Taken
1,v_1_1_p09,1,3708,5867,118.86612848524017,0.12867999076843262
2,v_1_1_p09,1,4675,5910,249.93358059823177,0.05035710334777832
3,v_1_1_p09,1,3003,6233,68.0102879258869,0.2238471508026123
4,v_1_1_p09,1,2726,3710,40.676758307999634,0.12316203117370605
5,v_1_1_p09,1,2659,6194,217.4745019468847,0.03701519966125488
6,v_1_1_p09,1,2868,4263,94.3802518299176,0.19139766693115234
7,v_1_1_p09,0,6598,2689,-61.43765686489269,0.05739998817443848
8,v_1_1_p09,1,5272,6039,143.05057534175887,0.05503988265991211
9,v_1_1_p09,1,3349,5774,22.974648241966634,0.07525992393493652
10,v_1_1_p09,0,6815,6038,-3.998814833592685,0.12296128273010254
11,v_1_1_p09,1,2634,3164,158.1538591544705,0.21959900856018066
12,v_1_1_p09,0,6271,5846,22.582729875198602,0.13107991218566895
13,v_1_1_p09,1,1617,2030,251.82951440642995,0.1145009994506836
14,v_1_1_p09,1,2194,6764,176.33689015968878,0.11220598220825195
15,v_1_1_p09,0,5581,2404,27.254156003208163,0.08638906478881836
16,v_1_1_p09,1,5343,6110,53.96556941756199,0.11725497245788574
17,v_1_1_p09,1,2856,5099,240.29411000343472,0.1827390193939209
18,v_1_1_p09,1,4923,5097,96.23221420190045,0.03185415267944336
19,v_1_1_p09,1,2732,3087,71.53641203705921,0.06139111518859863
20,v_1_1_p09,1,5385,5976,460.62127295801594,0.02880573272705078
21,v_1_1_p09,1,2663,6266,90.91431398518606,0.0514371395111084
22,v_1_1_p09,1,1707,6074,175.70203162172095,0.031155109405517578
23,v_1_1_p09,0,5241,3429,15.716813487099733,0.054388999938964844
24,v_1_1_p09,1,4684,5861,106.77771128256,0.17968416213989258
25,v_1_1_p09,1,2516,6032,-22.49865255905493,0.08868217468261719
26,v_1_1_p09,1,3478,6686,156.1739783046407,0.026435136795043945
27,v_1_1_p09,1,3517,5364,84.14128421579272,0.05842995643615723
28,v_1_1_p09,0,2743,931,116.40255112232373,0.13321590423583984
29,v_1_1_p09,0,7100,5825,38.23943365425409,0.05775094032287598
30,v_1_1_p09,1,3172,6415,42.525421429326606,0.0251619815826416
31,v_1_1_p09,1,3662,6554,79.89810345729589,0.045146942138671875
32,v_1_1_p09,1,1885,6847,55.988148879195336,0.21981596946716309
33,v_1_1_p09,1,46,6806,56.0634494509656,0.1617128849029541
34,v_1_1_p09,1,5366,6686,167.0498349888603,0.05022263526916504
35,v_1_1_p09,1,3479,6798,157.91774037943813,0.03513383865356445
36,v_1_1_p09,0,5767,5195,5.200510223176462,0.08456921577453613
37,v_1_1_p09,0,4613,3611,-43.61858945281144,0.05176806449890137
38,v_1_1_p09,0,7147,5977,218.2788644964235,0.05768013000488281
39,v_1_1_p09,0,3548,1602,53.147172953658895,0.10999608039855957
40,v_1_1_p09,1,6697,7217,66.08546836995417,0.19898700714111328
41,v_1_1_p09,0,4068,1607,-26.57543030460308,0.1223001480102539
42,v_1_1_p09,1,2657,6068,37.24961183957771,0.16744089126586914
43,v_1_1_p09,0,6392,2824,-3.157389584065909,0.18368983268737793
44,v_1_1_p09,1,4947,6068,136.24530353861402,0.09814882278442383
45,v_1_1_p09,1,169,2755,288.8057418264862,0.3051419258117676
46,v_1_1_p09,1,3673,5976,84.24988670157572,0.13132572174072266
47,v_1_1_p09,1,4493,6498,67.83652992713613,0.07003474235534668
48,v_1_1_p09,1,2688,3064,74.63923249835511,0.20299005508422852
49,v_1_1_p09,0,4761,1606,-5.771022443035505,0.07488107681274414
50,v_1_1_p09,1,3567,7015,-67.5457646363845,0.1244668960571289
51,v_1_1_p09,1,2704,3310,109.64200920122464,0.09451103210449219
52,v_1_1_p09,1,4718,5967,-31.859202446873223,0.047859907150268555
53,v_1_1_p09,1,3857,5805,68.14599143338421,0.08641409873962402
54,v_1_1_p09,1,1600,5773,357.1441290689791,0.3162820339202881
55,v_1_1_p09,1,1600,5527,203.1077687936104,0.08507585525512695
56,v_1_1_p09,1,4032,6827,159.51893087998909,0.05995011329650879
57,v_1_1_p09,0,6274,3867,-91.43221592844058,0.09990882873535156
58,v_1_1_p09,1,1602,5985,-30.895173658157606,0.08923006057739258
59,v_1_1_p09,1,5561,5848,-10.270892144504014,0.0708458423614502
60,v_1_1_p09,1,4642,6196,-77.3850363394177,0.07244586944580078
61,v_1_1_p09,1,3999,5642,64.26206201980305,0.08295893669128418
62,v_1_1_p09,1,3989,5916,-7.527346488272367,0.16474175453186035
63,v_1_1_p09,0,7338,612,15.358122791811562,0.07399702072143555
64,v_1_1_p09,0,5624,2748,109.62890758185404,0.09126615524291992
65,v_1_1_p09,0,5593,5553,178.84661408917313,0.033056020736694336
66,v_1_1_p09,1,2479,6066,121.89581761300792,0.04332590103149414
67,v_1_1_p09,1,3342,7035,32.24593471700977,0.1101377010345459
68,v_1_1_p09,1,3372,5004,7.233072711430441,0.1737689971923828
69,v_1_1_p09,1,2817,6006,22.240594589150305,0.07164502143859863
70,v_1_1_p09,0,6416,5810,18.15289089562604,0.14841794967651367
71,v_1_1_p09,1,3976,5747,-21.346999334070137,0.06195688247680664
72,v_1_1_p09,1,5478,6679,185.03815866869365,0.0690908432006836
73,v_1_1_p09,0,4044,2931,35.88670650199571,0.1919238567352295
74,v_1_1_p09,1,3647,4895,-76.27828120801138,0.1559131145477295
75,v_1_1_p09,1,169,2985,294.9182496504327,0.21936678886413574
76,v_1_1_p09,1,3340,6687,50.49453191967735,0.06783676147460938
77,v_1_1_p09,1,6938,7097,74.9971330428198,0.03741788864135742
78,v_1_1_p09,1,3379,4101,6.097818770220618,0.10019516944885254
79,v_1_1_p09,1,6478,6805,140.99461913973968,0.11246991157531738
80,v_1_1_p09,1,206,2347,167.4951068528751,0.5377688407897949
81,v_1_1_p09,1,3621,6477,36.623673411612685,0.316892147064209
82,v_1_1_p09,1,3851,6245,68.65433736686107,0.0469667911529541
83,v_1_1_p09,1,4128,5606,9.219938848967558,0.37075090408325195
84,v_1_1_p09,1,4177,5647,-25.822912618737764,0.09521484375
85,v_1_1_p09,0,6498,5415,-17.025454308106173,0.18410301208496094
86,v_1_1_p09,1,2796,6038,89.08158816274202,0.09889793395996094
