Game_ID,Version,Result,Player_Score,Dealer_Score,Delta_Avg,Time_Taken
143,v_1_1_sqrt,0,6570,5003,-1.3413160324987055,0.031162738800048828
144,v_1_1_sqrt,1,4541,5748,1.8316898080241248,0.02171182632446289
145,v_1_1_sqrt,1,3956,5113,5.734523553530365,0.012704849243164062
146,v_1_1_sqrt,1,4242,6832,-0.13100288167347493,0.14241909980773926
147,v_1_1_sqrt,0,7078,321,-0.47029166669141276,0.0642390251159668
148,v_1_1_sqrt,0,6372,5371,0.5385611096893089,0.0912778377532959
149,v_1_1_sqrt,1,3468,6074,3.444219494671164,0.04511213302612305
150,v_1_1_sqrt,1,2503,5407,-0.3361269872781366,0.06563210487365723
151,v_1_1_sqrt,1,5187,5967,1.4340983151376439,0.03675484657287598
152,v_1_1_sqrt,0,2688,2083,3.4518154725249466,0.04365181922912598
153,v_1_1_sqrt,1,3612,6470,-1.3736176550431678,0.02677297592163086
154,v_1_1_sqrt,0,7308,3793,-0.7078772456461707,0.03290891647338867
155,v_1_1_sqrt,1,1746,6470,6.772109585249981,0.032798051834106445
156,v_1_1_sqrt,0,6676,4711,-2.0820719397716636,0.06175994873046875
157,v_1_1_sqrt,1,3002,6115,3.3982325298759837,0.013718128204345703
158,v_1_1_sqrt,0,4267,2867,-0.4983355792834887,0.1863410472869873
159,v_1_1_sqrt,1,6015,6687,-1.0403023733886232,0.018573760986328125
160,v_1_1_sqrt,1,6619,6686,1.8020222046204206,0.02808094024658203
161,v_1_1_sqrt,1,3888,4535,0.22621274693386867,0.08539891242980957
162,v_1_1_sqrt,0,6649,6387,0.06333673466695647,0.012736082077026367
163,v_1_1_sqrt,0,1785,1491,2.0005198355417235,0.1799919605255127
164,v_1_1_sqrt,1,6131,6203,-1.6689581953235355,0.04719281196594238
165,v_1_1_sqrt,1,3482,6812,6.466127341589225,0.013949871063232422
166,v_1_1_sqrt,1,1669,7035,0.5601763990172806,0.022106170654296875
167,v_1_1_sqrt,0,5025,4666,2.5415113898008355,0.03635096549987793
168,v_1_1_sqrt,1,3292,5585,3.139020884200577,0.05981183052062988
169,v_1_1_sqrt,1,1600,6686,6.361286137371819,0.009768962860107422
170,v_1_1_sqrt,0,6380,5801,2.7032752646692404,0.026571989059448242
171,v_1_1_sqrt,1,3050,5385,1.7507200601466124,0.029687881469726562
172,v_1_1_sqrt,0,7103,4718,0.696376487351513,0.034685373306274414
173,v_1_1_sqrt,1,1601,6386,4.368695993049208,0.03468203544616699
174,v_1_1_sqrt,1,5472,6230,-0.38514911035316096,0.01101994514465332
175,v_1_1_sqrt,1,5045,5746,8.607378542096557,0.016782045364379883
176,v_1_1_sqrt,1,4260,5581,2.2426060614181984,0.014158010482788086
177,v_1_1_sqrt,1,4466,6352,1.0423348967722674,0.027453899383544922
178,v_1_1_sqrt,0,2622,1603,-0.20891629358739294,0.029397010803222656
179,v_1_1_sqrt,0,4571,3821,1.0015328638569603,0.026877880096435547
180,v_1_1_sqrt,1,1603,5363,1.9257284758560742,0.12820720672607422
181,v_1_1_sqrt,0,6228,6030,0.8219782337053226,0.0626680850982666
182,v_1_1_sqrt,1,2610,6230,4.45547481193025,0.13275694847106934
183,v_1_1_sqrt,0,4118,3851,2.2982525819862194,0.11617016792297363
184,v_1_1_sqrt,0,4279,2673,0.3783310095064351,0.03696608543395996
185,v_1_1_sqrt,1,6196,6351,1.3601769321409136,0.02056407928466797
186,v_1_1_sqrt,1,5213,6021,-0.28119817903881905,0.02996683120727539
187,v_1_1_sqrt,1,2503,6023,-1.6763242140502181,0.15228605270385742
188,v_1_1_sqrt,0,6680,2979,0.3027490276200453,0.10040020942687988
189,v_1_1_sqrt,1,2637,3329,0.261225684594956,0.09010887145996094
190,v_1_1_sqrt,0,6686,1604,0.6886426270171779,0.041700124740600586
191,v_1_1_sqrt,0,6888,5626,2.180101798717111,0.038166046142578125
192,v_1_1_sqrt,0,4261,1607,2.2578138210009127,0.19385385513305664
193,v_1_1_sqrt,1,3280,6103,2.772063822405585,0.026464223861694336
194,v_1_1_sqrt,1,2613,3064,2.2970541768180084,0.05093193054199219
195,v_1_1_sqrt,1,4026,5711,0.69620203830167,0.03359818458557129
196,v_1_1_sqrt,1,5338,6186,2.7419023295346014,0.01647782325744629
197,v_1_1_sqrt,0,5109,4089,1.3435371511035714,0.04187202453613281
198,v_1_1_sqrt,1,5349,6038,0.9463839283081222,0.05549788475036621
199,v_1_1_sqrt,1,4005,6067,1.576994520207884,0.04487299919128418
200,v_1_1_sqrt,1,4894,6030,6.8739253434000025,0.014676094055175781
201,v_1_1_sqrt,0,3391,1603,1.6566302670681579,0.07668375968933105
202,v_1_1_sqrt,0,1880,1606,2.103512023951824,0.04379701614379883
203,v_1_1_sqrt,1,4527,4868,-1.169853377272834,0.039441823959350586
204,v_1_1_sqrt,1,2515,5186,0.44652031819625365,0.05556893348693848
205,v_1_1_sqrt,1,3453,4484,-0.10347688593391677,0.04891014099121094
206,v_1_1_sqrt,1,313,1096,3.223855752700257,0.04358816146850586
207,v_1_1_sqrt,1,4867,7014,-1.378242354314766,0.0559389591217041
208,v_1_1_sqrt,0,5120,3053,2.4120697844235837,0.027887821197509766
209,v_1_1_sqrt,0,2053,1606,1.6220906082611048,0.013286113739013672
210,v_1_1_sqrt,0,4519,2710,0.07027946318831606,0.10054922103881836
211,v_1_1_sqrt,1,5319,6021,-1.436904125964681,0.03982901573181152
212,v_1_1_sqrt,1,6405,6903,-1.6457969577563842,0.0498812198638916
213,v_1_1_sqrt,1,2749,4951,-0.6103886826107284,0.12565207481384277
